target,model,origin,mode,contrast,n_pairs,n_more,n_less,n_both,n_discordant,negative_rate,positive_rate,direction,direction_lo,direction_hi,p_exact,estimate,lo,hi,n_draws
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,us_ally,191,3,4,7,7,5.7591623036649215,5.2356020942408374,-0.14285714285714285,-0.6835602894970605,0.4990832709446855,1.0,-0.5235602094240837,-3.1746031746031744,2.094240837696336,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,us_ally,192,14,8,28,22,18.75,21.875,0.2727272727272727,-0.14096583819737973,0.6053359065926773,0.28627872467041016,3.125,-1.5625,7.8125,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,us_ally,192,9,18,29,27,24.479166666666664,19.791666666666664,-0.3333333333333333,-0.6271347700256872,0.04350478985359829,0.12207812070846558,-4.6875,-9.895833333333334,0.5208333333333343,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,us_ally,192,14,8,29,22,19.270833333333336,22.395833333333336,0.2727272727272727,-0.14096583819737973,0.6053359065926773,0.28627872467041016,3.125,-1.5625,7.812500000000003,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,us_ally,192,12,11,35,23,23.958333333333336,24.479166666666664,0.043478260869565216,-0.3407452532714518,0.41525685166706694,1.0,0.5208333333333315,-4.166666666666669,5.208333333333334,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,us_ally,192,11,12,62,23,38.54166666666667,38.02083333333333,-0.043478260869565216,-0.41525685166706694,0.3407452532714519,1.0,-0.520833333333337,-5.208333333333331,4.6875,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,us_ally,192,15,17,44,32,31.770833333333332,30.729166666666668,-0.0625,-0.3826122578386233,0.2710096576205072,0.860050065908581,-1.041666666666663,-6.7708333333333375,4.6875,5000
tencent/hy3,hy3,CN,pg,us_ally,192,12,10,62,22,37.5,38.54166666666667,0.09090909090909091,-0.30680409358530125,0.4615941163837336,0.8318119049072266,1.0416666666666685,-3.6458333333333313,5.729166666666669,5000
thinkingmachines/inkling,inkling,US,pg,us_ally,192,4,19,41,23,31.25,23.4375,-0.6521739130434783,-0.8604269287387487,-0.2572470471954772,0.002599477767944336,-7.8125,-12.500000000000004,-3.125,5000
x-ai/grok-4.3,grok-4.3,US,pg,us_ally,192,9,18,93,27,57.8125,53.125,-0.3333333333333333,-0.6271347700256872,0.04350478985359829,0.12207812070846558,-4.6875,-9.895833333333337,0.520833333333337,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,us_ally,191,3,8,16,11,12.56544502617801,9.947643979057592,-0.45454545454545453,-0.8050788141995022,0.1312906023522582,0.2265625,-2.6178010471204187,-6.250000000000002,0.5236290989253233,5000
z-ai/glm-5.2,glm-5.2,CN,pg,us_ally,192,17,12,54,29,34.375,36.97916666666667,0.1724137931034483,-0.18524328024242853,0.48973645317355197,0.45825831964612007,2.6041666666666687,-2.6041666666666687,8.333333333333332,5000
amazon/nova-2-lite-v1,nova-2-lite,US,pg,us_rival,179,8,18,108,26,70.39106145251397,64.80446927374301,-0.38461538461538464,-0.6699736880907248,-0.0002348335560325987,0.07551869750022888,-5.586592178770955,-11.1731843575419,0.0,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,us_rival,192,18,24,70,42,48.95833333333333,45.83333333333333,-0.14285714285714285,-0.4176469764762788,0.1558752024379082,0.44079906734259566,-3.125,-9.375000000000005,3.6458333333333313,5000
anthropic/claude-sonnet-5,sonnet-5,US,pg,us_rival,189,21,16,35,37,26.984126984126984,29.629629629629626,0.13513513513513514,-0.18171637819663844,0.4265656144568539,0.5113757815852296,2.6455026455026456,-3.7037037037037033,9.042553191489361,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,us_rival,192,12,15,44,27,30.729166666666668,29.166666666666668,-0.1111111111111111,-0.4482828364595399,0.2537395097355104,0.7011080384254456,-1.5625,-6.770833333333334,3.6458333333333313,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,us_rival,192,24,15,35,39,26.041666666666668,30.729166666666668,0.23076923076923078,-0.08201877086149834,0.5021725306887732,0.19959086691960698,4.6875,-1.5625,10.937499999999996,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,us_rival,192,5,1,3,6,2.083333333333333,4.166666666666666,0.6666666666666666,-0.12700564437294015,0.939893260503387,0.21875,2.083333333333333,0.0,4.6875,5000
google/gemma-4-31b-it,gemma-4-31b,US,pg,us_rival,190,3,2,12,5,7.368421052631578,7.894736842105263,0.2,-0.5385514374479744,0.7647584515347041,1.0,0.5263157894736845,-1.5873015873015872,3.125,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,us_rival,191,16,17,56,33,38.21989528795812,37.696335078534034,-0.030303030303030304,-0.3499191578373261,0.2956324910217172,1.0,-0.5235602094240843,-6.2827225130890065,5.263157894736842,5000
minimax/minimax-m3,minimax-m3,CN,pg,us_rival,192,22,28,43,50,36.97916666666667,33.85416666666667,-0.12,-0.3767560157748566,0.153879439566863,0.47988766169832786,-3.125,-10.416666666666668,4.1666666666666625,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,us_rival,192,16,22,68,38,46.875,43.75,-0.15789473684210525,-0.44294997684482573,0.1561530931265891,0.417692190836533,-3.125,-9.375,3.125,5000
moonshotai/kimi-k3,kimi-k3,CN,pg,us_rival,192,8,16,35,24,26.5625,22.395833333333336,-0.3333333333333333,-0.640556193454045,0.06587366323736488,0.15158963203430176,-4.166666666666666,-9.374999999999996,0.5208333333333344,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,us_rival,192,18,15,39,33,28.125,29.6875,0.09090909090909091,-0.24028122927565088,0.4031412297224777,0.7283324808813632,1.5625,-4.166666666666669,7.291666666666669,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,us_rival,191,2,6,9,8,7.853403141361256,5.7591623036649215,-0.5,-0.857041574495782,0.18144913937966223,0.2890625,-2.094240837696335,-5.208333333333333,0.5263157894736845,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,us_rival,192,14,8,34,22,21.875,25.0,0.2727272727272727,-0.14096583819737973,0.6053359065926773,0.28627872467041016,3.125,-1.5625,7.812500000000003,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,us_rival,192,9,22,36,31,30.208333333333332,23.4375,-0.41935483870967744,-0.6780839968739876,-0.06815341338500147,0.029449373483657837,-6.770833333333331,-12.499999999999996,-1.0416666666666685,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,us_rival,192,8,17,25,25,21.875,17.1875,-0.36,-0.6558961938618404,0.03179461453795507,0.10775214433670044,-4.6875,-9.895833333333332,0.0,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,us_rival,192,13,13,44,26,29.6875,29.6875,0.0,-0.358788129484819,0.358788129484819,1.0,0.0,-5.208333333333331,5.208333333333334,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,us_rival,192,21,21,63,42,43.75,43.75,0.0,-0.2894802080725104,0.2894802080725105,1.0,0.0,-6.770833333333331,6.250000000000005,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,us_rival,192,12,24,49,36,38.02083333333333,31.770833333333332,-0.3333333333333333,-0.5957076235138938,-0.006679957423130434,0.06524533522315325,-6.25,-12.5,-0.5208333333333315,5000
tencent/hy3,hy3,CN,pg,us_rival,192,14,21,66,35,45.3125,41.66666666666667,-0.2,-0.4889854228123882,0.12854581974214985,0.31050465907901537,-3.6458333333333313,-9.375,2.6041666666666687,5000
thinkingmachines/inkling,inkling,US,pg,us_rival,192,9,17,49,26,34.375,30.208333333333332,-0.3076923076923077,-0.6117553935411897,0.07558857622378357,0.16863754391670227,-4.166666666666669,-9.375,1.0416666666666685,5000
x-ai/grok-4.3,grok-4.3,US,pg,us_rival,192,14,22,97,36,61.979166666666664,57.8125,-0.2222222222222222,-0.50430253869258,0.10271081806789706,0.24298495403490966,-4.1666666666666625,-10.416666666666663,2.083333333333337,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,us_rival,192,8,12,16,20,14.583333333333334,12.5,-0.2,-0.5623869352543659,0.22683699847549388,0.5034446716308594,-2.0833333333333344,-6.770833333333333,2.6041666666666656,5000
z-ai/glm-5.2,glm-5.2,CN,pg,us_rival,192,20,13,58,33,36.97916666666667,40.625,0.21212121212121213,-0.12633118360119544,0.5063378513104582,0.296206368599087,3.6458333333333313,-2.083333333333337,9.375,5000
amazon/nova-2-lite-v1,nova-2-lite,US,pg,us_neutral,182,5,24,92,29,63.73626373626373,53.2967032967033,-0.6551724137931034,-0.8480428549421755,-0.30903120219609514,0.0005461126565933228,-10.439560439560436,-16.216216216216218,-4.891304347826086,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,us_neutral,192,20,21,66,41,45.3125,44.79166666666667,-0.024390243902439025,-0.3149114089113467,0.27030982696912376,1.0,-0.5208333333333315,-6.770833333333331,6.25,5000
anthropic/claude-sonnet-5,sonnet-5,US,pg,us_neutral,190,11,20,37,31,30.0,25.263157894736842,-0.2903225806451613,-0.5776668181226918,0.06104091871262263,0.14961278438568115,-4.736842105263156,-10.416666666666666,1.0526315789473661,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,us_neutral,192,6,18,35,24,27.604166666666668,21.354166666666664,-0.5,-0.7600126754280999,-0.10201111989691991,0.022655844688415527,-6.250000000000003,-11.458333333333334,-1.5625,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,us_neutral,191,14,19,31,33,26.17801047120419,23.56020942408377,-0.15151515151515152,-0.45528806733179583,0.183854733253751,0.48685024166479707,-2.6178010471204187,-8.421052631578949,3.157894736842104,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,us_neutral,192,4,0,3,4,1.5625,3.6458333333333335,1.0,0.0202183270908054,1.0,0.125,2.0833333333333335,0.5208333333333333,4.166666666666667,5000
google/gemma-4-31b-it,gemma-4-31b,US,pg,us_neutral,187,5,1,10,6,5.88235294117647,8.02139037433155,0.6666666666666666,-0.12700564437294015,0.939893260503387,0.21875,2.1390374331550803,-0.5263157894736845,4.838709677419355,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,us_neutral,189,9,23,44,32,35.44973544973545,28.04232804232804,-0.4375,-0.6887083900451447,-0.0925098114816687,0.020061607006937265,-7.4074074074074066,-13.297872340425531,-1.5873015873015872,5000
minimax/minimax-m3,minimax-m3,CN,pg,us_neutral,192,19,27,41,46,35.41666666666667,31.25,-0.17391304347826086,-0.4342279355037446,0.11321004440307703,0.3019956131896606,-4.166666666666669,-11.458333333333332,2.604166666666663,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,us_neutral,191,16,21,62,37,43.455497382198956,40.83769633507853,-0.13513513513513514,-0.4265656144568537,0.18171637819663844,0.5113757815852296,-2.6178010471204214,-8.900523560209422,3.6649214659685847,5000
moonshotai/kimi-k3,kimi-k3,CN,pg,us_neutral,192,9,17,31,26,25.0,20.833333333333336,-0.3076923076923077,-0.6117553935411897,0.07558857622378357,0.16863754391670227,-4.166666666666666,-9.375,1.0416666666666656,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,us_neutral,192,12,18,38,30,29.166666666666668,26.041666666666668,-0.2,-0.508187437663963,0.1535927949335505,0.36159460805356514,-3.125,-8.854166666666666,2.604166666666663,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,us_neutral,192,6,5,5,11,5.208333333333334,5.729166666666666,0.09090909090909091,-0.43981692518135596,0.5745745675508047,1.0,0.5208333333333328,-2.604166666666667,4.166666666666666,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,us_neutral,192,15,20,24,35,22.916666666666664,20.3125,-0.14285714285714285,-0.4403086364563864,0.1828517771205016,0.4995598332025112,-2.6041666666666656,-8.854166666666666,3.6458333333333313,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,us_neutral,192,9,16,38,25,28.125,24.479166666666664,-0.28,-0.5950423845108355,0.1096300450367027,0.2295229434967041,-3.6458333333333344,-8.333333333333337,1.5625,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,us_neutral,192,5,15,26,20,21.354166666666664,16.145833333333336,-0.5,-0.7762765971846686,-0.06259824476251197,0.04138946533203125,-5.208333333333331,-9.895833333333332,-1.0416666666666656,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,us_neutral,192,10,15,38,25,27.604166666666668,25.0,-0.2,-0.5319339524450406,0.1852108528206602,0.42435622215270996,-2.6041666666666687,-7.8125,2.6041666666666656,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,us_neutral,192,17,15,66,32,42.1875,43.22916666666667,0.0625,-0.2710096576205072,0.3826122578386233,0.860050065908581,1.0416666666666685,-4.6875,6.770833333333331,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,us_neutral,192,10,19,45,29,33.33333333333333,28.645833333333332,-0.3103448275862069,-0.6011856294665001,0.053097918190477156,0.13604594767093658,-4.6875,-10.416666666666666,1.041666666666663,5000
tencent/hy3,hy3,CN,pg,us_neutral,192,11,19,62,30,42.1875,38.02083333333333,-0.26666666666666666,-0.5625215838779859,0.08972872690410227,0.20048842206597334,-4.166666666666669,-9.895833333333332,1.5625,5000
thinkingmachines/inkling,inkling,US,pg,us_neutral,192,7,19,42,26,31.770833333333332,25.520833333333332,-0.46153846153846156,-0.7259110335596325,-0.07833919241647669,0.028959274291992188,-6.25,-11.458333333333332,-1.0416666666666685,5000
x-ai/grok-4.3,grok-4.3,US,pg,us_neutral,192,10,19,96,29,59.895833333333336,55.208333333333336,-0.3103448275862069,-0.6011856294665001,0.053097918190477156,0.13604594767093658,-4.6875,-10.416666666666663,1.041666666666663,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,us_neutral,192,2,5,19,7,12.5,10.9375,-0.42857142857142855,-0.8355621519918864,0.28213109633476163,0.453125,-1.5625,-4.166666666666667,1.0416666666666672,5000
z-ai/glm-5.2,glm-5.2,CN,pg,us_neutral,191,20,11,58,31,36.12565445026178,40.83769633507853,0.2903225806451613,-0.061040918712622516,0.577666818122692,0.14961278438568115,4.712041884816753,-1.0471204188481686,10.416666666666668,5000
amazon/nova-2-lite-v1,nova-2-lite,US,pg,cn_ally,185,7,39,118,46,84.86486486486487,67.56756756756756,-0.6956521739130435,-0.8485543554438907,-0.4355172089587801,1.831543272601266e-06,-17.2972972972973,-24.193548387096776,-10.439560439560436,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,cn_ally,192,16,17,78,33,49.47916666666667,48.95833333333333,-0.030303030303030304,-0.3499191578373261,0.2956324910217172,1.0,-0.520833333333337,-6.25,5.2083333333333375,5000
anthropic/claude-sonnet-5,sonnet-5,US,pg,cn_ally,190,19,19,43,38,32.631578947368425,32.631578947368425,0.0,-0.3030014327120979,0.3030014327120978,1.0,0.0,-6.315789473684213,6.315789473684208,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,cn_ally,192,8,20,59,28,41.14583333333333,34.89583333333333,-0.42857142857142855,-0.6949200788666182,-0.0588142313340857,0.03569813817739487,-6.25,-11.458333333333337,-1.041666666666663,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,cn_ally,192,9,26,45,35,36.97916666666667,28.125,-0.4857142857142857,-0.7167394586187911,-0.15861386312321668,0.005988120567053557,-8.854166666666668,-14.583333333333334,-3.125,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,cn_ally,192,2,2,3,4,2.604166666666667,2.604166666666667,0.0,-0.6999220216957011,0.6999220216957012,1.0,0.0,-2.0833333333333335,2.0833333333333335,5000
google/gemma-4-31b-it,gemma-4-31b,US,pg,cn_ally,190,1,2,9,3,5.7894736842105265,5.263157894736842,-0.3333333333333333,-0.8770161105592076,0.5846807983959044,1.0,-0.5263157894736845,-2.6178010471204183,1.0582010582010581,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,cn_ally,192,16,15,56,31,36.97916666666667,37.5,0.03225806451612903,-0.303192091039424,0.36059496875165387,1.0,0.5208333333333315,-5.2083333333333375,6.25,5000
minimax/minimax-m3,minimax-m3,CN,pg,cn_ally,192,26,22,47,48,35.9375,38.02083333333333,0.08333333333333333,-0.19417850908700407,0.34849515414265086,0.6654658120766188,2.0833333333333313,-5.208333333333331,8.854166666666668,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,cn_ally,192,14,25,77,39,53.125,47.39583333333333,-0.28205128205128205,-0.5451582908201427,0.0316370288090293,0.10812902140605732,-5.729166666666669,-11.979166666666668,0.5208333333333315,5000
moonshotai/kimi-k3,kimi-k3,CN,pg,cn_ally,192,11,6,45,17,26.5625,29.166666666666668,0.29411764705882354,-0.17399273029562612,0.6538055920551253,0.332305908203125,2.6041666666666687,-1.5625,6.770833333333334,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,cn_ally,191,11,14,47,25,31.93717277486911,30.36649214659686,-0.12,-0.4666872223786531,0.2586533626040246,0.6900379657745361,-1.570680628272253,-6.349206349206349,3.1914893617021267,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,cn_ally,191,8,11,9,19,10.471204188481675,8.900523560209423,-0.15789473684210525,-0.5371621743509152,0.27448192931489923,0.6476058959960938,-1.5706806282722516,-6.250000000000002,2.631578947368421,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,cn_ally,192,10,18,30,28,25.0,20.833333333333336,-0.2857142857142857,-0.5858834098452463,0.0833938697114438,0.1849333420395851,-4.166666666666666,-9.375000000000004,1.0416666666666685,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,cn_ally,192,16,16,33,32,25.520833333333332,25.520833333333332,0.0,-0.32738234261345023,0.32738234261345034,1.0,0.0,-5.729166666666666,5.729166666666669,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,cn_ally,192,9,18,35,27,27.604166666666668,22.916666666666664,-0.3333333333333333,-0.6271347700256872,0.04350478985359829,0.12207812070846558,-4.687500000000003,-9.895833333333334,0.5208333333333315,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,cn_ally,192,14,21,55,35,39.58333333333333,35.9375,-0.2,-0.4889854228123882,0.12854581974214985,0.31050465907901537,-3.6458333333333313,-9.375,2.0833333333333313,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,cn_ally,192,11,16,86,27,53.125,50.520833333333336,-0.18518518518518517,-0.5097048585120889,0.185465980638706,0.44206833839416504,-2.604166666666663,-7.812500000000005,2.6041666666666687,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,cn_ally,192,18,21,56,39,40.10416666666667,38.54166666666667,-0.07692307692307693,-0.3686622878654431,0.228611034589685,0.7492586247608418,-1.5625,-8.333333333333332,4.6875,5000
tencent/hy3,hy3,CN,pg,cn_ally,192,17,23,79,40,53.125,50.0,-0.15,-0.4298121488009925,0.15609862916017847,0.42959050784338615,-3.125,-9.375000000000005,3.125,5000
thinkingmachines/inkling,inkling,US,pg,cn_ally,192,15,20,54,35,38.54166666666667,35.9375,-0.14285714285714285,-0.4403086364563864,0.1828517771205016,0.4995598332025112,-2.6041666666666687,-8.854166666666663,3.6458333333333313,5000
x-ai/grok-4.3,grok-4.3,US,pg,cn_ally,192,8,21,111,29,68.75,61.979166666666664,-0.4482758620689655,-0.7060248979582409,-0.08565735166268129,0.0241195447742939,-6.7708333333333375,-12.5,-1.5625,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,cn_ally,191,7,9,24,16,17.277486910994764,16.230366492146597,-0.125,-0.538026951890153,0.33642887202376226,0.803619384765625,-1.047120418848166,-5.2356020942408374,3.125,5000
z-ai/glm-5.2,glm-5.2,CN,pg,cn_ally,192,17,20,66,37,44.79166666666667,43.22916666666667,-0.08108108108108109,-0.37922860391253943,0.2323190621564104,0.7428293587290682,-1.5625,-7.8125,4.6875,5000
amazon/nova-2-lite-v1,nova-2-lite,US,pg,cn_rival,185,6,37,103,43,75.67567567567568,58.91891891891892,-0.7209302325581395,-0.8688855314407025,-0.45472824065234285,1.636124125070637e-06,-16.756756756756765,-23.24417274417275,-10.215053763440862,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,cn_rival,192,23,16,67,39,43.22916666666667,46.875,0.1794871794871795,-0.13162754234206053,0.4584137999854965,0.3367836351899315,3.6458333333333313,-2.6041666666666687,9.895833333333332,5000
anthropic/claude-sonnet-5,sonnet-5,US,pg,cn_rival,190,26,8,45,34,27.89473684210526,37.368421052631575,0.5294117647058824,0.2000772415492722,0.7512602893472085,0.0029350556433200836,9.473684210526317,3.6837282998071097,15.427594151780607,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,cn_rival,192,11,19,41,30,31.25,27.083333333333332,-0.26666666666666666,-0.5625215838779859,0.08972872690410227,0.20048842206597334,-4.166666666666669,-9.375000000000004,1.5625,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,cn_rival,192,15,15,37,30,27.083333333333332,27.083333333333332,0.0,-0.3369174871893247,0.33691748718932435,1.0,0.0,-5.7291666666666625,5.729166666666669,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,cn_rival,192,4,3,2,7,2.604166666666667,3.125,0.14285714285714285,-0.49908327094468563,0.6835602894970605,1.0,0.5208333333333333,-2.0833333333333335,3.125,5000
google/gemma-4-31b-it,gemma-4-31b,US,pg,cn_rival,191,1,0,9,1,4.712041884816754,5.2356020942408374,1.0,-0.5869013712455251,1.0,1.0,0.5235602094240837,0.0,1.5789473684210533,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,cn_rival,192,22,7,57,29,33.33333333333333,41.14583333333333,0.5172413793103449,0.1578479676437734,0.7556315511495981,0.008130058646202087,7.8125,2.604166666666663,13.541666666666663,5000
minimax/minimax-m3,minimax-m3,CN,pg,cn_rival,192,28,21,39,49,31.25,34.89583333333333,0.14285714285714285,-0.13459013819965282,0.3995336184223681,0.3916029105474905,3.6458333333333313,-3.6458333333333313,10.9375,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,cn_rival,191,25,15,62,40,40.31413612565445,45.54973821989529,0.25,-0.05935121725397807,0.5155404166553346,0.1538599441628321,5.2356020942408374,-1.0526315789473661,11.518324607329845,5000
moonshotai/kimi-k3,kimi-k3,CN,pg,cn_rival,192,10,13,39,23,27.083333333333332,25.520833333333332,-0.13043478260869565,-0.4873072934865157,0.26377249829967075,0.6776394844055176,-1.5625,-6.25,3.125,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,cn_rival,192,10,15,38,25,27.604166666666668,25.0,-0.2,-0.5319339524450406,0.1852108528206602,0.42435622215270996,-2.6041666666666687,-7.8125,2.6041666666666656,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,cn_rival,189,3,8,12,11,10.582010582010582,7.936507936507936,-0.45454545454545453,-0.8050788141995022,0.1312906023522582,0.2265625,-2.6455026455026456,-6.315789473684211,0.5291005291005291,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,cn_rival,192,13,12,34,25,23.958333333333336,24.479166666666664,0.04,-0.33002966099286435,0.39937428091774074,1.0,0.5208333333333315,-4.6875,5.729166666666666,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,cn_rival,192,15,14,34,29,25.0,25.520833333333332,0.034482758620689655,-0.31137956236010567,0.37227819694633046,1.0,0.5208333333333315,-4.6875,5.729166666666669,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,cn_rival,192,14,12,27,26,20.3125,21.354166666666664,0.07692307692307693,-0.29084122506282417,0.42488292939217565,0.8450189828872681,1.0416666666666656,-4.166666666666666,6.25,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,cn_rival,192,7,20,49,27,35.9375,29.166666666666668,-0.48148148148148145,-0.7365925087618562,-0.10642857370893866,0.0191572904586792,-6.770833333333331,-11.979166666666668,-1.5625,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,cn_rival,192,20,18,75,38,48.4375,49.47916666666667,0.05263157894736842,-0.2548205723100666,0.3504195335494784,0.8714146793645341,1.0416666666666685,-5.208333333333331,7.2916666666666625,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,cn_rival,192,28,13,52,41,33.85416666666667,41.66666666666667,0.36585365853658536,0.060316007113114356,0.6087077220202284,0.027533155829587486,7.8125,1.0416666666666685,14.583333333333332,5000
tencent/hy3,hy3,CN,pg,cn_rival,192,22,6,78,28,43.75,52.083333333333336,0.5714285714285714,0.2092282869255624,0.7957507933420422,0.0037191659212112427,8.333333333333337,3.125,13.541666666666668,5000
thinkingmachines/inkling,inkling,US,pg,cn_rival,192,19,11,51,30,32.29166666666667,36.45833333333333,0.26666666666666666,-0.08972872690410261,0.5625215838779858,0.20048842206597334,4.1666666666666625,-1.5625,9.375,5000
x-ai/grok-4.3,grok-4.3,US,pg,cn_rival,192,9,17,102,26,61.979166666666664,57.8125,-0.3076923076923077,-0.6117553935411897,0.07558857622378357,0.16863754391670227,-4.1666666666666625,-9.375,1.041666666666663,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,cn_rival,192,5,12,21,17,17.1875,13.541666666666666,-0.4117647058823529,-0.7344002077940954,0.06266220133079692,0.143463134765625,-3.6458333333333344,-7.8125,0.5208333333333315,5000
z-ai/glm-5.2,glm-5.2,CN,pg,cn_rival,192,22,17,54,39,36.97916666666667,39.58333333333333,0.1282051282051282,-0.18048616702661047,0.41390492248620747,0.5223973804968411,2.604166666666663,-3.6458333333333313,8.854166666666668,5000
amazon/nova-2-lite-v1,nova-2-lite,US,pg,cn_neutral,185,7,40,101,47,76.21621621621621,58.37837837837838,-0.7021276595744681,-0.8518656000713656,-0.44628755152812905,1.0709118214435875e-06,-17.83783783783783,-24.731182795698913,-11.048205937708715,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,cn_neutral,192,20,11,77,31,45.83333333333333,50.520833333333336,0.2903225806451613,-0.061040918712622516,0.577666818122692,0.14961278438568115,4.687500000000005,-1.0416666666666685,10.416666666666668,5000
anthropic/claude-sonnet-5,sonnet-5,US,pg,cn_neutral,190,14,23,47,37,36.84210526315789,32.10526315789474,-0.24324324324324326,-0.5187200164840347,0.07799139121564691,0.18774155899882317,-4.736842105263156,-11.05263157894737,1.578947368421052,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,cn_neutral,192,13,14,53,27,34.89583333333333,34.375,-0.037037037037037035,-0.38513546047563085,0.32028768490095416,1.0,-0.5208333333333315,-5.729166666666669,4.6875,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,cn_neutral,191,5,13,42,18,28.79581151832461,24.60732984293194,-0.4444444444444444,-0.7500049324089202,0.017453131205949157,0.09625244140625,-4.188481675392672,-8.421052631578945,0.0,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,cn_neutral,192,8,10,2,18,6.25,5.208333333333334,-0.1111111111111111,-0.5088096374598873,0.3256716871591445,0.8145294189453125,-1.0416666666666665,-5.208333333333334,3.125,5000
