Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointFP.x,NVotesFP.x,IdealPointFP.y,NVotesFP.y,IdealPointDistance
1602632,74,2,343,0.545454545454545,2019,2.570158,100.0,0.9969269,100.0,1.5732311
1602633,74,2,344,0.551136363636364,2019,2.570158,100.0,1.017257,100.0,1.552901
1602634,74,2,345,0.364516129032258,2019,2.570158,100.0,0.3929371,94.0,2.1772209
1602635,74,2,346,0.488095238095238,2019,2.570158,100.0,0.7214821,98.0,1.8486759
1602636,74,2,349,0.542613636363636,2019,2.570158,100.0,0.9924328,100.0,1.5777252
1602637,74,2,350,0.545454545454545,2019,2.570158,100.0,0.9848785,100.0,1.5852795
1602638,74,2,352,0.443181818181818,2019,2.570158,100.0,0.722298,100.0,1.84786
1602639,74,2,355,0.559659090909091,2019,2.570158,100.0,1.093302,100.0,1.476856
1602640,74,2,359,0.435975609756098,2019,2.570158,100.0,0.7161835,92.0,1.8539745
1602641,74,2,360,0.565340909090909,2019,2.570158,100.0,1.128563,100.0,1.441595
1602642,74,2,365,0.331428571428571,2019,2.570158,100.0,0.02003723,99.0,2.55012077
1602643,74,2,366,0.576704545454545,2019,2.570158,100.0,1.194225,100.0,1.375933
1602644,74,2,367,0.568181818181818,2019,2.570158,100.0,1.137524,100.0,1.432634
1602645,74,2,368,0.568181818181818,2019,2.570158,100.0,1.177034,100.0,1.393124
1602646,74,2,369,0.54,2019,2.570158,100.0,1.164028,97.0,1.40613
1602647,74,2,370,0.263313609467456,2019,2.570158,100.0,-0.3006437,95.0,2.8708017
1602648,74,2,371,0.34493670886076,2019,2.570158,100.0,0.1026773,94.0,2.4674807
1602649,74,2,372,0.518987341772152,2019,2.570158,100.0,0.8965546,98.0,1.6736034
1602650,74,2,373,0.246875,2019,2.570158,100.0,-0.5892954,93.0,3.1594534
1602651,74,2,375,0.502840909090909,2019,2.570158,100.0,0.8822366,100.0,1.6879214
1602652,74,2,380,0.480113636363636,2019,2.570158,100.0,0.8570902,100.0,1.7130678
1602653,74,2,385,0.508522727272727,2019,2.570158,100.0,0.9012525,100.0,1.6689055
1602654,74,2,390,0.556818181818182,2019,2.570158,100.0,1.106965,100.0,1.463193
1602655,74,2,395,0.522727272727273,2019,2.570158,100.0,0.9374631,100.0,1.6326949
1602656,74,2,402,0.25,2019,2.570158,100.0,-0.2778504,95.0,2.8480084
1602657,74,2,403,0.263565891472868,2019,2.570158,100.0,-0.4953726,68.0,3.0655306
1602658,74,2,404,0.273722627737226,2019,2.570158,100.0,-0.4478064,69.0,3.0179644
1602659,74,2,411,0.151515151515152,2019,2.570158,100.0,-0.6097409,21.0,3.1798989
1602660,74,2,420,0.237654320987654,2019,2.570158,100.0,-0.5036127,95.0,3.0737707
1602661,74,2,432,0.264705882352941,2019,2.570158,100.0,-0.2067827,94.0,2.7769407
1602662,74,2,433,0.245664739884393,2019,2.570158,100.0,-0.5663713,98.0,3.1365293
1602663,74,2,434,0.233974358974359,2019,2.570158,100.0,-0.4875634,94.0,3.0577214
1602664,74,2,435,0.248427672955975,2019,2.570158,100.0,-0.8595884,91.0,3.4297464
1602665,74,2,436,0.26865671641791,2019,2.570158,100.0,-0.6086371,68.0,3.1787951
1602666,74,2,437,0.275862068965517,2019,2.570158,100.0,-0.1867691,98.0,2.7569271
1602667,74,2,438,0.162337662337662,2019,2.570158,100.0,-0.7575058,61.0,3.3276638
1602668,74,2,439,0.243150684931507,2019,2.570158,100.0,-0.4772539,84.0,3.0474119
1602669,74,2,450,0.586206896551724,2019,2.570158,100.0,0.3508495,45.0,2.2193085
1602670,74,2,451,0.245508982035928,2019,2.570158,100.0,-0.5413166,94.0,3.1114746
1602671,74,2,452,0.287425149700599,2019,2.570158,100.0,-0.154358,95.0,2.724516
1602672,74,2,461,0.32183908045977,2019,2.570158,100.0,-0.0380594,99.0,2.6082174
1602673,74,2,471,0.353146853146853,2019,2.570158,100.0,-0.0007452943,94.0,2.5709032943
1602674,74,2,475,0.264880952380952,2019,2.570158,100.0,-0.4373551,95.0,3.0075131
1602675,74,2,481,0.204081632653061,2019,2.570158,100.0,-0.6696303,87.0,3.2397883
1602676,74,2,482,0.338582677165354,2019,2.570158,100.0,-0.01510672,84.0,2.58526472
1602677,74,2,483,0.237931034482759,2019,2.570158,100.0,-0.5661262,86.0,3.1362842
1602678,74,2,484,0.208333333333333,2019,2.570158,100.0,-0.7837827,75.0,3.3539407
1602679,74,2,490,0.252525252525253,2019,2.570158,100.0,-0.5120894,49.0,3.0822474
1602680,74,2,500,0.211805555555556,2019,2.570158,100.0,-0.82026,93.0,3.390418
1602681,74,2,501,0.237951807228916,2019,2.570158,100.0,-0.4699764,94.0,3.0401344
1602682,74,2,510,0.196629213483146,2019,2.570158,100.0,-0.6437642,71.0,3.2139222
1602683,74,2,516,0.227848101265823,2019,2.570158,100.0,-1.113947,85.0,3.684105
1602684,74,2,517,0.278301886792453,2019,2.570158,100.0,-0.1506592,88.0,2.7208172
1602685,74,2,520,0.109756097560976,2019,2.570158,100.0,-0.5962148,36.0,3.1663728
1602686,74,2,522,0.270114942528736,2019,2.570158,100.0,-0.3782079,98.0,2.9483659
1602687,74,2,530,0.260233918128655,2019,2.570158,100.0,-0.4498497,96.0,3.0200077
1602688,74,2,531,0.229651162790698,2019,2.570158,100.0,-0.6703899,97.0,3.2405479
1602689,74,2,540,0.234756097560976,2019,2.570158,100.0,-0.5591409,94.0,3.1292989
1602690,74,2,541,0.236994219653179,2019,2.570158,100.0,-0.6054227,98.0,3.1755807
1602691,74,2,551,0.251515151515152,2019,2.570158,100.0,-0.5626176,93.0,3.1327756
1602692,74,2,552,0.242603550295858,2019,2.570158,100.0,-0.5445824,95.0,3.1147404
1602693,74,2,553,0.257575757575758,2019,2.570158,100.0,-0.3584022,71.0,2.9285602
1602694,74,2,560,0.255882352941176,2019,2.570158,100.0,-0.3938516,97.0,2.9640096
1602695,74,2,565,0.235294117647059,2019,2.570158,100.0,-0.5324937,95.0,3.1026517
1602696,74,2,570,0.253086419753086,2019,2.570158,100.0,-0.3858555,91.0,2.9560135
1602697,74,2,571,0.268072289156627,2019,2.570158,100.0,-0.3556234,93.0,2.9257814
1602698,74,2,572,0.288135593220339,2019,2.570158,100.0,-0.2055934,63.0,2.7757514
1602699,74,2,580,0.210743801652893,2019,2.570158,100.0,-0.5662434,77.0,3.1364014
1602700,74,2,581,0.236301369863014,2019,2.570158,100.0,-0.610374,80.0,3.180532
1602701,74,2,590,0.24390243902439,2019,2.570158,100.0,-0.4713293,96.0,3.0414873
1602702,74,2,591,0.24812030075188,2019,2.570158,100.0,-0.40019,82.0,2.970348
1602703,74,2,600,0.266272189349112,2019,2.570158,100.0,-0.5514246,98.0,3.1215826
1602704,74,2,615,0.26,2019,2.570158,100.0,-0.8445376,100.0,3.4146956
1602705,74,2,616,0.24251497005988,2019,2.570158,100.0,-0.6912675,95.0,3.2614255
1602706,74,2,620,0.26453488372093,2019,2.570158,100.0,-0.4276217,97.0,2.9977797
1602707,74,2,625,0.241379310344828,2019,2.570158,100.0,-1.078168,99.0,3.648326
1602708,74,2,626,0.318181818181818,2019,2.570158,100.0,0.04923873,48.0,2.52091927
1602709,74,2,630,0.204268292682927,2019,2.570158,100.0,-1.56811,94.0,4.138268
1602710,74,2,640,0.462857142857143,2019,2.570158,100.0,0.5633136,99.0,2.0068444
1602711,74,2,645,0.261494252873563,2019,2.570158,100.0,-0.8504818,99.0,3.4206398
1602712,74,2,651,0.285714285714286,2019,2.570158,100.0,-1.011649,100.0,3.581807
1602713,74,2,652,0.184210526315789,2019,2.570158,100.0,-1.840922,96.0,4.41108
1602714,74,2,660,0.217647058823529,2019,2.570158,100.0,-0.9822639,96.0,3.5524219
1602715,74,2,663,0.258928571428571,2019,2.570158,100.0,-0.6998189,95.0,3.2699769
1602716,74,2,666,0.888235294117647,2019,2.570158,100.0,2.391967,96.0,0.178191
1602717,74,2,670,0.317142857142857,2019,2.570158,100.0,-0.4308382,100.0,3.0009962
1602718,74,2,679,0.297058823529412,2019,2.570158,100.0,-0.6308288,97.0,3.2009868
1602719,74,2,690,0.294797687861272,2019,2.570158,100.0,-0.6635605,99.0,3.2337185
1602720,74,2,692,0.288571428571429,2019,2.570158,100.0,-0.5117462,100.0,3.0819042
1602721,74,2,694,0.320809248554913,2019,2.570158,100.0,-0.6657819,99.0,3.2359399
1602722,74,2,696,0.277142857142857,2019,2.570158,100.0,-0.6220152,100.0,3.1921732
1602723,74,2,698,0.284431137724551,2019,2.570158,100.0,-0.802745,97.0,3.372903
1602724,74,2,700,0.248175182481752,2019,2.570158,100.0,-0.4903312,91.0,3.0604892
1602725,74,2,701,0.210084033613445,2019,2.570158,100.0,-0.760223,72.0,3.330381
1602726,74,2,702,0.25,2019,2.570158,100.0,-0.6367585,88.0,3.2069165
1602727,74,2,703,0.25531914893617,2019,2.570158,100.0,-0.7000183,90.0,3.2701763
1602728,74,2,704,0.264705882352941,2019,2.570158,100.0,-0.3808661,89.0,2.9510241
1602729,74,2,705,0.234939759036145,2019,2.570158,100.0,-0.6236629,99.0,3.1938209
1602730,74,2,710,0.244186046511628,2019,2.570158,100.0,-0.4450923,99.0,3.0152503
1602731,74,2,712,0.260233918128655,2019,2.570158,100.0,-0.5267992,96.0,3.0969572
1602732,74,2,731,0.187943262411348,2019,2.570158,100.0,-0.2645661,89.0,2.8347241
1602733,74,2,732,0.536931818181818,2019,2.570158,100.0,0.7402617,100.0,1.8298963
1602734,74,2,740,0.477272727272727,2019,2.570158,100.0,0.6896265,100.0,1.8805315
1602735,74,2,750,0.335227272727273,2019,2.570158,100.0,-0.2405581,100.0,2.8107161
1602736,74,2,760,0.264367816091954,2019,2.570158,100.0,-0.510739,99.0,3.080897
1602737,74,2,770,0.321637426900585,2019,2.570158,100.0,-0.2035664,99.0,2.7737244
1602738,74,2,771,0.257142857142857,2019,2.570158,100.0,-0.5599897,100.0,3.1301477
1602739,74,2,775,0.254901960784314,2019,2.570158,100.0,-0.9089724,81.0,3.4791304
1602740,74,2,780,0.291907514450867,2019,2.570158,100.0,-0.5967962,97.0,3.1669542
1602741,74,2,781,0.267045454545455,2019,2.570158,100.0,-0.45316,100.0,3.023318
1602742,74,2,790,0.264367816091954,2019,2.570158,100.0,-0.6173272,98.0,3.1874852
1602743,74,2,800,0.267045454545455,2019,2.570158,100.0,-0.4944472,100.0,3.0646052
1602744,74,2,811,0.196319018404908,2019,2.570158,100.0,-1.186279,98.0,3.756437
1602745,74,2,812,0.229411764705882,2019,2.570158,100.0,-0.9214307,100.0,3.4915887
1602746,74,2,816,0.239393939393939,2019,2.570158,100.0,-0.836381,98.0,3.406539
1602747,74,2,820,0.26,2019,2.570158,100.0,-0.6719879,100.0,3.2421459
1602748,74,2,830,0.269886363636364,2019,2.570158,100.0,-0.4191415,100.0,2.9892995
1602749,74,2,835,0.254285714285714,2019,2.570158,100.0,-0.6480188,100.0,3.2181768
1602750,74,2,840,0.244318181818182,2019,2.570158,100.0,-0.4259186,100.0,2.9960766
1602751,74,2,850,0.264204545454545,2019,2.570158,100.0,-0.8394092,100.0,3.4095672
1602752,74,2,860,0.262820512820513,2019,2.570158,100.0,-0.3098049,91.0,2.8799629
1602753,74,2,900,0.625,2019,2.570158,100.0,1.390033,100.0,1.180125
1602754,74,2,910,0.360759493670886,2019,2.570158,100.0,0.1162776,63.0,2.4538804
1602755,74,2,920,0.440340909090909,2019,2.570158,100.0,0.6957768,100.0,1.8743812
1602756,74,2,935,0.34375,2019,2.570158,100.0,0.02441797,92.0,2.54574003
1602757,74,2,940,0.379120879120879,2019,2.570158,100.0,-0.09165763,73.0,2.66181563
1602758,74,2,946,0.334437086092715,2019,2.570158,100.0,0.02946646,85.0,2.54069154
1602759,74,2,947,0.363095238095238,2019,2.570158,100.0,-0.02754701,58.0,2.59770501
1602760,74,2,950,0.273006134969325,2019,2.570158,100.0,-0.1520031,95.0,2.7221611
1602761,74,2,955,0.308333333333333,2019,2.570158,100.0,0.1148414,59.0,2.4553166
1602762,74,2,970,0.423611111111111,2019,2.570158,100.0,0.267361,69.0,2.302797
1602763,74,2,983,0.616666666666667,2019,2.570158,100.0,0.9975604,78.0,1.5725976
1602764,74,2,986,0.329545454545455,2019,2.570158,100.0,0.1342013,78.0,2.4359567
1602765,74,2,987,0.657407407407407,2019,2.570158,100.0,1.313364,70.0,1.256794
1602766,74,2,990,0.298780487804878,2019,2.570158,100.0,0.02533078,95.0,2.54482722
1602767,74,20,2,0.613636363636364,2019,1.241086,100.0,2.570158,100.0,1.329072
1602922,74,20,710,0.563953488372093,2019,1.241086,100.0,-0.4450923,99.0,1.6861783
1602959,74,31,2,0.279411764705882,2019,-0.2962995,95.0,2.570158,100.0,2.8664575
1603114,74,31,710,0.771084337349398,2019,-0.2962995,95.0,-0.4450923,99.0,0.1487928
1603151,74,40,2,0.198830409356725,2019,-1.544681,97.0,2.570158,100.0,4.114839
1603306,74,40,710,0.851190476190476,2019,-1.544681,97.0,-0.4450923,99.0,1.0995887
1603343,74,41,2,0.464285714285714,2019,0.2403567,62.0,2.570158,100.0,2.3298013
1603498,74,41,710,0.701834862385321,2019,0.2403567,62.0,-0.4450923,99.0,0.685449
1603535,74,42,2,0.277456647398844,2019,-0.2754234,98.0,2.570158,100.0,2.8455814
1603690,74,42,710,0.763313609467456,2019,-0.2754234,98.0,-0.4450923,99.0,0.1696689
1603727,74,51,2,0.28735632183908,2019,-0.4613726,99.0,2.570158,100.0,3.0315306
1603882,74,51,710,0.776470588235294,2019,-0.4613726,99.0,-0.4450923,99.0,0.0162803
1603919,74,52,2,0.274509803921569,2019,-0.408158,82.0,2.570158,100.0,2.978316
1604074,74,52,710,0.76510067114094,2019,-0.408158,82.0,-0.4450923,99.0,0.0369343
1604111,74,53,2,0.295031055900621,2019,-0.2416911,90.0,2.570158,100.0,2.8118491
1604266,74,53,710,0.748407643312102,2019,-0.2416911,90.0,-0.4450923,99.0,0.2034012
1604303,74,54,2,0.142857142857143,2019,-0.02383962,9.0,2.570158,100.0,2.59399762
1604458,74,54,710,0.928571428571429,2019,-0.02383962,9.0,-0.4450923,99.0,0.42125268
1604495,74,55,2,0.192,2019,-0.5385595,82.0,2.570158,100.0,3.1087175
1604650,74,55,710,0.827868852459016,2019,-0.5385595,82.0,-0.4450923,99.0,0.0934672
1604687,74,56,2,0.263313609467456,2019,-0.4104485,95.0,2.570158,100.0,2.9806065
1604842,74,56,710,0.772727272727273,2019,-0.4104485,95.0,-0.4450923,99.0,0.0346438
1604879,74,57,2,0.241176470588235,2019,-0.5973996,96.0,2.570158,100.0,3.1675576
1605034,74,57,710,0.798192771084337,2019,-0.5973996,96.0,-0.4450923,99.0,0.1523073
1605071,74,58,2,0.248502994011976,2019,-0.5265652,92.0,2.570158,100.0,3.0967232
1605226,74,58,710,0.791411042944785,2019,-0.5265652,92.0,-0.4450923,99.0,0.0814729
1605263,74,60,2,0.286624203821656,2019,-0.4043098,88.0,2.570158,100.0,2.9744678
1605418,74,60,710,0.761437908496732,2019,-0.4043098,88.0,-0.4450923,99.0,0.0407825
1605455,74,70,2,0.308571428571429,2019,0.002801669,100.0,2.570158,100.0,2.567356331
1605610,74,70,710,0.742690058479532,2019,0.002801669,100.0,-0.4450923,99.0,0.447893969
1605647,74,80,2,0.272455089820359,2019,-0.1905168,95.0,2.570158,100.0,2.7606748
1605802,74,80,710,0.769938650306748,2019,-0.1905168,95.0,-0.4450923,99.0,0.2545755
1605839,74,90,2,0.368571428571429,2019,0.1027628,100.0,2.570158,100.0,2.4673952
1605994,74,90,710,0.677325581395349,2019,0.1027628,100.0,-0.4450923,99.0,0.5478551
1606031,74,91,2,0.335294117647059,2019,0.1153262,98.0,2.570158,100.0,2.4548318
1606186,74,91,710,0.707831325301205,2019,0.1153262,98.0,-0.4450923,99.0,0.5604185
1606223,74,92,2,0.261363636363636,2019,-0.3284986,100.0,2.570158,100.0,2.8986566
1606378,74,92,710,0.773255813953488,2019,-0.3284986,100.0,-0.4450923,99.0,0.1165937
1606415,74,93,2,0.204678362573099,2019,-1.489702,97.0,2.570158,100.0,4.05986
1606570,74,93,710,0.825443786982249,2019,-1.489702,97.0,-0.4450923,99.0,1.0446097
1606607,74,94,2,0.291428571428571,2019,-0.1137767,99.0,2.570158,100.0,2.6839347
1606762,74,94,710,0.748538011695906,2019,-0.1137767,99.0,-0.4450923,99.0,0.3313156
1606799,74,95,2,0.302857142857143,2019,-0.05617897,99.0,2.570158,100.0,2.62633697
1606954,74,95,710,0.736842105263158,2019,-0.05617897,99.0,-0.4450923,99.0,0.38891333
1606991,74,100,2,0.307471264367816,2019,0.05938759,99.0,2.570158,100.0,2.51077041
1607146,74,100,710,0.720588235294118,2019,0.05938759,99.0,-0.4450923,99.0,0.50447989
1607183,74,101,2,0.205714285714286,2019,-1.623648,99.0,2.570158,100.0,4.193806
1607338,74,101,710,0.837209302325581,2019,-1.623648,99.0,-0.4450923,99.0,1.1785557
1607375,74,110,2,0.269938650306748,2019,-0.226556,95.0,2.570158,100.0,2.796714
1607530,74,110,710,0.759375,2019,-0.226556,95.0,-0.4450923,99.0,0.2185363
1607567,74,115,2,0.2125,2019,-0.6906859,96.0,2.570158,100.0,3.2608439
1607722,74,115,710,0.838607594936709,2019,-0.6906859,96.0,-0.4450923,99.0,0.2455936
1607759,74,130,2,0.288571428571429,2019,-0.4230428,100.0,2.570158,100.0,2.9932008
1607914,74,130,710,0.763157894736842,2019,-0.4230428,100.0,-0.4450923,99.0,0.0220495
1607951,74,135,2,0.289473684210526,2019,-0.1783567,97.0,2.570158,100.0,2.7485147
1608106,74,135,710,0.75748502994012,2019,-0.1783567,97.0,-0.4450923,99.0,0.2667356
1608143,74,140,2,0.372832369942197,2019,0.2650622,99.0,2.570158,100.0,2.3050958
1608298,74,140,710,0.668639053254438,2019,0.2650622,99.0,-0.4450923,99.0,0.7101545
1608335,74,145,2,0.252873563218391,2019,-0.5741186,98.0,2.570158,100.0,3.1442766
1608490,74,145,710,0.788235294117647,2019,-0.5741186,98.0,-0.4450923,99.0,0.1290263
1608527,74,150,2,0.272988505747126,2019,-0.183085,98.0,2.570158,100.0,2.753243
1608682,74,150,710,0.764705882352941,2019,-0.183085,98.0,-0.4450923,99.0,0.2620073
1608719,74,155,2,0.278409090909091,2019,-0.2054299,100.0,2.570158,100.0,2.7755879
1608874,74,155,710,0.761627906976744,2019,-0.2054299,100.0,-0.4450923,99.0,0.2396624
1608911,74,160,2,0.289772727272727,2019,-0.0907764,100.0,2.570158,100.0,2.6609344
1609066,74,160,710,0.773255813953488,2019,-0.0907764,100.0,-0.4450923,99.0,0.3543159
1609103,74,165,2,0.272727272727273,2019,-0.3636199,100.0,2.570158,100.0,2.9337779
1609258,74,165,710,0.767441860465116,2019,-0.3636199,100.0,-0.4450923,99.0,0.0814724
1609295,74,200,2,0.619318181818182,2019,1.598555,100.0,2.570158,100.0,0.971603
1609450,74,200,710,0.561046511627907,2019,1.598555,100.0,-0.4450923,99.0,2.0436473
1609487,74,205,2,0.46875,2019,0.7841333,100.0,2.570158,100.0,1.7860247
1609642,74,205,710,0.587209302325581,2019,0.7841333,100.0,-0.4450923,99.0,1.2292256
1609679,74,210,2,0.539772727272727,2019,1.032664,100.0,2.570158,100.0,1.537494
1609834,74,210,710,0.630813953488372,2019,1.032664,100.0,-0.4450923,99.0,1.4777563
1609871,74,211,2,0.537790697674419,2019,1.041936,98.0,2.570158,100.0,1.528222
1610026,74,211,710,0.642857142857143,2019,1.041936,98.0,-0.4450923,99.0,1.4870283
1610063,74,212,2,0.553977272727273,2019,1.026244,100.0,2.570158,100.0,1.543914
1610218,74,212,710,0.627906976744186,2019,1.026244,100.0,-0.4450923,99.0,1.4713363
1610255,74,220,2,0.602272727272727,2019,1.37462,100.0,2.570158,100.0,1.195538
1610410,74,220,710,0.584302325581395,2019,1.37462,100.0,-0.4450923,99.0,1.8197123
1610447,74,221,2,0.557471264367816,2019,0.972294,99.0,2.570158,100.0,1.597864
1610602,74,221,710,0.626470588235294,2019,0.972294,99.0,-0.4450923,99.0,1.4173863
1610639,74,223,2,0.451704545454545,2019,0.7362953,100.0,2.570158,100.0,1.8338627
1610794,74,223,710,0.590116279069767,2019,0.7362953,100.0,-0.4450923,99.0,1.1813876
1610831,74,225,2,0.465909090909091,2019,0.7252275,100.0,2.570158,100.0,1.8449305
1610986,74,225,710,0.633720930232558,2019,0.7252275,100.0,-0.4450923,99.0,1.1703198
1611023,74,230,2,0.545454545454545,2019,1.040893,100.0,2.570158,100.0,1.529265
1611178,74,230,710,0.625,2019,1.040893,100.0,-0.4450923,99.0,1.4859853
1611215,74,232,2,0.451704545454545,2019,0.7705928,100.0,2.570158,100.0,1.7995652
1611370,74,232,710,0.598837209302326,2019,0.7705928,100.0,-0.4450923,99.0,1.2156851
1611407,74,235,2,0.553977272727273,2019,1.010997,100.0,2.570158,100.0,1.559161
1611562,74,235,710,0.633720930232558,2019,1.010997,100.0,-0.4450923,99.0,1.4560893
1611599,74,255,2,0.556818181818182,2019,1.149129,100.0,2.570158,100.0,1.421029
1611754,74,255,710,0.619186046511628,2019,1.149129,100.0,-0.4450923,99.0,1.5942213
1611791,74,290,2,0.571022727272727,2019,1.15658,100.0,2.570158,100.0,1.413578
1611946,74,290,710,0.61046511627907,2019,1.15658,100.0,-0.4450923,99.0,1.6016723
1611983,74,305,2,0.465909090909091,2019,0.8208079,100.0,2.570158,100.0,1.7493501
1612138,74,305,710,0.575581395348837,2019,0.8208079,100.0,-0.4450923,99.0,1.2659002
1612175,74,310,2,0.576704545454545,2019,1.204383,100.0,2.570158,100.0,1.365775
1612330,74,310,710,0.598837209302326,2019,1.204383,100.0,-0.4450923,99.0,1.6494753
1612367,74,316,2,0.571022727272727,2019,1.210417,100.0,2.570158,100.0,1.359741
1612522,74,316,710,0.61046511627907,2019,1.210417,100.0,-0.4450923,99.0,1.6555093
1612559,74,317,2,0.56,2019,1.0911,99.0,2.570158,100.0,1.479058
1612714,74,317,710,0.62280701754386,2019,1.0911,99.0,-0.4450923,99.0,1.5361923
1612751,74,325,2,0.551136363636364,2019,1.042463,100.0,2.570158,100.0,1.527695
1612906,74,325,710,0.625,2019,1.042463,100.0,-0.4450923,99.0,1.4875553
1612943,74,331,2,0.451704545454545,2019,0.7677182,100.0,2.570158,100.0,1.8024398
1613098,74,331,710,0.593023255813954,2019,0.7677182,100.0,-0.4450923,99.0,1.2128105
1613135,74,338,2,0.448863636363636,2019,0.7530793,100.0,2.570158,100.0,1.8170787
1613290,74,338,710,0.595930232558139,2019,0.7530793,100.0,-0.4450923,99.0,1.1981716
1613327,74,339,2,0.562857142857143,2019,1.080896,99.0,2.570158,100.0,1.489262
1613482,74,339,710,0.619883040935672,2019,1.080896,99.0,-0.4450923,99.0,1.5259883
1613519,74,341,2,0.551136363636364,2019,1.021322,100.0,2.570158,100.0,1.548836
1613674,74,341,710,0.630813953488372,2019,1.021322,100.0,-0.4450923,99.0,1.4664143
1613711,74,343,2,0.545454545454545,2019,0.9969269,100.0,2.570158,100.0,1.5732311
1613866,74,343,710,0.625,2019,0.9969269,100.0,-0.4450923,99.0,1.4420192
1613903,74,344,2,0.551136363636364,2019,1.017257,100.0,2.570158,100.0,1.552901
1614058,74,344,710,0.630813953488372,2019,1.017257,100.0,-0.4450923,99.0,1.4623493
1614095,74,345,2,0.364516129032258,2019,0.3929371,94.0,2.570158,100.0,2.1772209
1614250,74,345,710,0.764900662251656,2019,0.3929371,94.0,-0.4450923,99.0,0.8380294
1614287,74,346,2,0.488095238095238,2019,0.7214821,98.0,2.570158,100.0,1.8486759
1614442,74,346,710,0.685975609756098,2019,0.7214821,98.0,-0.4450923,99.0,1.1665744
1614479,74,349,2,0.542613636363636,2019,0.9924328,100.0,2.570158,100.0,1.5777252
1614634,74,349,710,0.633720930232558,2019,0.9924328,100.0,-0.4450923,99.0,1.4375251
1614671,74,350,2,0.545454545454545,2019,0.9848785,100.0,2.570158,100.0,1.5852795
1614826,74,350,710,0.630813953488372,2019,0.9848785,100.0,-0.4450923,99.0,1.4299708
1614863,74,352,2,0.443181818181818,2019,0.722298,100.0,2.570158,100.0,1.84786
1615018,74,352,710,0.613372093023256,2019,0.722298,100.0,-0.4450923,99.0,1.1673903
1615055,74,355,2,0.559659090909091,2019,1.093302,100.0,2.570158,100.0,1.476856
1615210,74,355,710,0.622093023255814,2019,1.093302,100.0,-0.4450923,99.0,1.5383943
1615247,74,359,2,0.435975609756098,2019,0.7161835,92.0,2.570158,100.0,1.8539745
1615402,74,359,710,0.615625,2019,0.7161835,92.0,-0.4450923,99.0,1.1612758
1615439,74,360,2,0.565340909090909,2019,1.128563,100.0,2.570158,100.0,1.441595
1615594,74,360,710,0.622093023255814,2019,1.128563,100.0,-0.4450923,99.0,1.5736553
1615631,74,365,2,0.331428571428571,2019,0.02003723,99.0,2.570158,100.0,2.55012077
1615786,74,365,710,0.837209302325581,2019,0.02003723,99.0,-0.4450923,99.0,0.46512953
1615823,74,366,2,0.576704545454545,2019,1.194225,100.0,2.570158,100.0,1.375933
1615978,74,366,710,0.61046511627907,2019,1.194225,100.0,-0.4450923,99.0,1.6393173
1616015,74,367,2,0.568181818181818,2019,1.137524,100.0,2.570158,100.0,1.432634
1616170,74,367,710,0.619186046511628,2019,1.137524,100.0,-0.4450923,99.0,1.5826163
1616207,74,368,2,0.568181818181818,2019,1.177034,100.0,2.570158,100.0,1.393124
1616362,74,368,710,0.613372093023256,2019,1.177034,100.0,-0.4450923,99.0,1.6221263
1616399,74,369,2,0.54,2019,1.164028,97.0,2.570158,100.0,1.40613
1616554,74,369,710,0.598639455782313,2019,1.164028,97.0,-0.4450923,99.0,1.6091203
1616591,74,370,2,0.263313609467456,2019,-0.3006437,95.0,2.570158,100.0,2.8708017
1616746,74,370,710,0.83433734939759,2019,-0.3006437,95.0,-0.4450923,99.0,0.1444486
1616783,74,371,2,0.34493670886076,2019,0.1026773,94.0,2.570158,100.0,2.4674807
1616938,74,371,710,0.783870967741935,2019,0.1026773,94.0,-0.4450923,99.0,0.5477696
1616975,74,372,2,0.518987341772152,2019,0.8965546,98.0,2.570158,100.0,1.6736034
1617130,74,372,710,0.607142857142857,2019,0.8965546,98.0,-0.4450923,99.0,1.3416469
1617167,74,373,2,0.246875,2019,-0.5892954,93.0,2.570158,100.0,3.1594534
1617322,74,373,710,0.791139240506329,2019,-0.5892954,93.0,-0.4450923,99.0,0.1442031
1617359,74,375,2,0.502840909090909,2019,0.8822366,100.0,2.570158,100.0,1.6879214
1617514,74,375,710,0.616279069767442,2019,0.8822366,100.0,-0.4450923,99.0,1.3273289
1617551,74,380,2,0.480113636363636,2019,0.8570902,100.0,2.570158,100.0,1.7130678
1617706,74,380,710,0.616279069767442,2019,0.8570902,100.0,-0.4450923,99.0,1.3021825
1617743,74,385,2,0.508522727272727,2019,0.9012525,100.0,2.570158,100.0,1.6689055
1617898,74,385,710,0.656976744186046,2019,0.9012525,100.0,-0.4450923,99.0,1.3463448
1617935,74,390,2,0.556818181818182,2019,1.106965,100.0,2.570158,100.0,1.463193
1618090,74,390,710,0.619186046511628,2019,1.106965,100.0,-0.4450923,99.0,1.5520573
1618127,74,395,2,0.522727272727273,2019,0.9374631,100.0,2.570158,100.0,1.6326949
1618282,74,395,710,0.642441860465116,2019,0.9374631,100.0,-0.4450923,99.0,1.3825554
1618319,74,402,2,0.25,2019,-0.2778504,95.0,2.570158,100.0,2.8480084
1618474,74,402,710,0.784375,2019,-0.2778504,95.0,-0.4450923,99.0,0.1672419
1618511,74,403,2,0.263565891472868,2019,-0.4953726,68.0,2.570158,100.0,3.0655306
