mode,bloc,lang_row,lang_col,direction,direction_lo,direction_hi,direction_p,delta_pp,delta_lo,delta_hi,delta_p,n_models_defined
he,all,de,fr,-0.3613638208906751,-0.48452154492579563,-0.13029049688057046,0.0084,-0.9982638888888888,-1.6710069444444444,-0.368923611111111,0.0004,23
he,US,de,fr,-0.23506493506493503,-0.43619480519480514,0.04444444444444443,0.0876,-0.3906249999999999,-1.1284722222222223,0.3472222222222222,0.2996,11
he,CN,de,fr,-0.4771377995642701,-0.6391697967065613,-0.18203104575163426,0.0048,-1.605902777777778,-2.6475694444444446,-0.6510416666666665,0.0012,12
he,all,de,es,-0.2835324096193661,-0.4204893127681432,0.026534969416548166,0.074,-0.4991319444444443,-1.193576388888889,0.1302083333333334,0.1364,23
he,US,de,es,-0.3421911421911422,-0.5454467018671563,0.12913334946773283,0.182,-0.6076388888888888,-1.5624999999999998,0.26041666666666663,0.1784,11
he,CN,de,es,-0.22976190476190475,-0.41791322314049584,0.0736002886002885,0.1436,-0.3906250000000001,-1.1284722222222223,0.3038194444444446,0.3128,12
he,all,de,zh,-0.23516504499491267,-0.3848770249900112,0.019568079116524,0.0736,-1.0633680555555554,-1.8012152777777777,-0.390625,0.0012,23
he,US,de,zh,-0.05181629964238657,-0.278625541125541,0.42103083378945416,0.9652,0.04340277777777765,-0.6955295138888845,0.78125,0.938,11
he,CN,de,zh,-0.4032347282347282,-0.5864877922719968,-0.19089905492031625,0.0012,-2.1701388888888893,-3.298611111111111,-1.1284722222222223,0.0,12
he,all,de,pt,-0.12099060359929927,-0.3254089619530796,0.20264336604985084,0.6184,0.021701388888888812,-0.6944444444444446,0.6510416666666667,0.8972,23
he,US,de,pt,-0.2382950382950383,-0.43527417027417026,0.1590767125031827,0.2644,-0.13020833333333337,-0.998263888888889,0.6510416666666669,0.7816,11
he,CN,de,pt,-0.013461538461538462,-0.29951350732600734,0.35399485930735924,0.8992,0.17361111111111108,-0.6510416666666667,0.954861111111111,0.6416,12
he,all,de,hi,-0.3365695898304594,-0.5018784106187334,-0.13218149287602624,0.0004,-2.4522569444444446,-3.428819444444444,-1.6059027777777777,0.0,23
he,US,de,hi,-0.24577922077922076,-0.5180816349528317,0.04720053418429099,0.1104,-3.428819444444444,-4.557291666666666,-2.34375,0.0,11
he,CN,de,hi,-0.4197940947940948,-0.5924352904040403,-0.19978484247234268,0.0028,-1.4756944444444446,-2.5607638888888893,-0.4774305555555555,0.002,12
he,all,de,sw,-0.47704488223631225,-0.6057943485820407,-0.3068947719481241,0.0,-6.901496146015125,-7.856811736474693,-5.946180555555555,0.0,24
he,US,de,sw,-0.5813666950583787,-0.7485208940478547,-0.34787984716593734,0.0004,-11.502645069808027,-12.892227580750163,-10.112847222222223,0.0,12
he,CN,de,sw,-0.3727230694142459,-0.5590847411833616,-0.17089593171979547,0.0004,-2.3003472222222223,-3.342013888888889,-1.3020833333333335,0.0,12
he,all,fr,en,0.23663378394836201,0.02012216728796784,0.37134226853491314,0.0312,0.6727430555555555,-0.021701388888888867,1.4111328124999925,0.0568,23
he,US,fr,en,0.30202020202020213,0.01597205263871963,0.5192069765982807,0.0376,0.6076388888888887,-0.17361111111111116,1.4322916666666665,0.1436,11
he,CN,fr,en,0.1766962340491752,-0.0494968506510689,0.3370848698944675,0.1208,0.7378472222222224,-0.3472222222222222,1.8229166666666665,0.192,12
he,all,fr,de,0.3613638208906751,0.13029049688057043,0.48452154492579547,0.0084,0.9982638888888888,0.368923611111111,1.6710069444444444,0.0004,23
he,US,fr,de,0.23506493506493503,-0.04444444444444443,0.4361948051948051,0.0876,0.3906249999999999,-0.3472222222222222,1.1284722222222223,0.2996,11
he,CN,fr,de,0.4771377995642701,0.18203104575163404,0.6391697967065613,0.0048,1.605902777777778,0.6510416666666665,2.6475694444444446,0.0012,12
he,all,fr,es,0.17854886659234487,-0.09541987182964623,0.36726101672553074,0.2236,0.4991319444444444,-0.17361111111111102,1.171875,0.1332,23
he,US,fr,es,0.16200466200466204,-0.26667178362573096,0.3872348484848485,0.5304,-0.2170138888888888,-1.0416666666666665,0.6510416666666665,0.6292,11
he,CN,fr,es,0.19371438746438743,-0.0715331685360094,0.49420011123136093,0.158,1.2152777777777777,0.3472222222222223,2.083333333333333,0.0068,12
he,all,fr,zh,0.06162953208407756,-0.1400895271395271,0.2082388290588757,0.5776,-0.06510416666666678,-0.759548611111111,0.6293402777777777,0.854,22
he,US,fr,zh,0.3521794871794872,-0.07565682030387903,0.6231179323581283,0.1088,0.4340277777777776,-0.34722222222222215,1.215277777777778,0.278,10
he,CN,fr,zh,-0.1804954304954305,-0.3007584776334776,-0.012533730520445232,0.038,-0.5642361111111112,-1.6059027777777777,0.4340277777777776,0.286,12
he,all,fr,pt,0.2697837440972453,0.001539968246735239,0.4455766158070033,0.0484,1.019965277777778,0.36892361111111116,1.6932508680555483,0.0012,23
he,US,fr,pt,0.1073417013608401,-0.3380008193560825,0.4036910665092483,0.6512,0.26041666666666663,-0.6510416666666667,1.2152777777777777,0.5912,11
he,CN,fr,pt,0.41868894993894995,0.18212265898094793,0.5843166278166275,0.0016,1.779513888888889,0.9114583333333333,2.6909722222222223,0.0,12
he,all,fr,hi,-0.07953717212029232,-0.3302937366093288,0.17505984529160346,0.5788,-1.4539930555555558,-2.408854166666667,-0.5642361111111109,0.0012,23
he,US,fr,hi,-0.0818181818181818,-0.38210800929275995,0.2277469431455498,0.6156,-3.038194444444444,-4.166666666666666,-1.953125,0.0,11
he,CN,fr,hi,-0.07744624656389364,-0.37689844556243557,0.24912054311357706,0.6936,0.1302083333333332,-0.998263888888889,1.2586805555555558,0.8272,12
he,all,fr,sw,-0.20006272728820376,-0.35922779413520683,-0.034006969126771376,0.0188,-5.902777777777779,-6.857752508726002,-4.926215277777779,0.0,23
he,US,fr,sw,-0.4254643206256109,-0.597305648652423,-0.2119924082018003,0.0,-11.111111111111112,-12.369791666666668,-9.805270010964925,0.0,11
he,CN,fr,sw,0.006555399937752886,-0.24362825367936236,0.22192295176992666,0.9488,-0.6944444444444446,-1.9965277777777777,0.5208333333333333,0.2704,12
he,all,es,en,0.12622498274672186,-0.18804709510066642,0.3292801875157593,0.4316,0.17361111111111108,-0.5642361111111112,0.9765624999999998,0.7072,23
he,US,es,en,0.29552669552669547,-0.1416309579167634,0.5768249048930866,0.186,0.8246527777777777,-0.17361111111111113,1.909722222222222,0.1176,11
he,CN,es,en,-0.028968253968253976,-0.3525443558966285,0.22202365921115902,0.7764,-0.4774305555555555,-1.3454861111111116,0.390625,0.29,12
he,all,es,de,0.2835324096193661,-0.026534969416548305,0.42048931276814316,0.074,0.4991319444444443,-0.1302083333333334,1.193576388888889,0.1364,23
he,US,es,de,0.3421911421911422,-0.12913334946773308,0.5454467018671562,0.182,0.6076388888888888,-0.26041666666666663,1.5624999999999998,0.1784,11
he,CN,es,de,0.22976190476190475,-0.07360028860028857,0.4179132231404957,0.1436,0.3906250000000001,-0.3038194444444446,1.1284722222222223,0.3128,12
he,all,es,fr,-0.17854886659234487,-0.3672610167255308,0.09541987182964616,0.2236,-0.4991319444444444,-1.171875,0.17361111111111102,0.1332,23
he,US,es,fr,-0.16200466200466204,-0.38723484848484857,0.2666717836257309,0.5304,0.2170138888888888,-0.6510416666666665,1.0416666666666665,0.6292,11
he,CN,es,fr,-0.19371438746438743,-0.49420011123136115,0.07153316853600934,0.158,-1.2152777777777777,-2.083333333333333,-0.3472222222222223,0.0068,12
he,all,es,zh,0.023698304330715403,-0.21824567431246483,0.1807249161288194,0.9244,-0.5642361111111113,-1.2803819444444442,0.1302083333333332,0.1024,22
he,US,es,zh,0.3501449275362319,-0.0022111992945326154,0.5809571981027837,0.0532,0.6510416666666664,-0.2604166666666666,1.5625,0.1568,10
he,CN,es,zh,-0.2483405483405483,-0.4768780378977747,-0.018842227217227392,0.0384,-1.7795138888888888,-2.7777777777777772,-0.8680555555555555,0.0,12
he,all,es,pt,0.14601185629893762,-0.06550127720708175,0.32315232683982664,0.1668,0.5208333333333333,-0.10850694444444438,1.215277777777778,0.1,22
he,US,es,pt,0.028845131476710396,-0.23796987734487737,0.29425709593601707,0.8312,0.4774305555555554,-0.4340277777777779,1.4322916666666665,0.3424,10
he,CN,es,pt,0.24365079365079367,-0.03333498677248676,0.4809623015873015,0.0788,0.564236111111111,-0.08680555555555554,1.2586805555555558,0.0976,12
he,all,es,hi,-0.2217040206170641,-0.4741324244808899,0.0598035525608175,0.1212,-1.9531250000000004,-2.9513888888888893,-0.954861111111111,0.0,23
he,US,es,hi,-0.10435397935397935,-0.4289231741340873,0.21677470775878732,0.5428,-2.821180555555556,-4.210069444444444,-1.4756944444444446,0.0,11
he,CN,es,hi,-0.3292748917748918,-0.6035381493506493,-0.011860780423281056,0.0436,-1.0850694444444446,-2.039930555555556,-0.173611111111111,0.024,12
he,all,es,sw,-0.34371567041735096,-0.5272120321791688,-0.13137565680120908,0.0004,-6.40213696189645,-7.335069444444444,-5.490902519442149,0.0,24
he,US,es,sw,-0.5573044415901559,-0.7395530894441681,-0.2688715022281103,0.0004,-10.89455170157068,-12.19709985963764,-9.59201388888889,0.0,12
he,CN,es,sw,-0.13012689924454632,-0.424101370851371,0.1049751984126982,0.28,-1.9097222222222228,-2.994791666666667,-0.8680555555555556,0.0,12
he,all,zh,en,0.085871777176125,-0.15662765907435902,0.27033150092373237,0.5232,0.7378472222222223,-0.02170138888888873,1.5842013888888888,0.0552,23
he,US,zh,en,0.06012506012506011,-0.3545515873015871,0.3530608099629837,0.8696,0.17361111111111113,-0.5642361111111109,0.9114583333333336,0.6784,11
he,CN,zh,en,0.10947293447293445,-0.06956686889499379,0.2886696116383614,0.216,1.3020833333333335,0.1736111111111112,2.473958333333333,0.0172,12
he,all,zh,de,0.23516504499491267,-0.019568079116524077,0.38487702499001103,0.0736,1.0633680555555554,0.390625,1.8012152777777777,0.0012,23
he,US,zh,de,0.05181629964238657,-0.42103083378945444,0.278625541125541,0.9652,-0.04340277777777765,-0.78125,0.6955295138888734,0.938,11
he,CN,zh,de,0.4032347282347282,0.19089905492031603,0.5864877922719968,0.0012,2.1701388888888893,1.1284722222222223,3.298611111111111,0.0,12
he,all,zh,fr,-0.06162953208407756,-0.20823882905887572,0.14008952713952702,0.5776,0.06510416666666678,-0.6293402777777777,0.759548611111111,0.854,22
he,US,zh,fr,-0.3521794871794872,-0.6231179323581284,0.07565682030387884,0.1088,-0.4340277777777776,-1.215277777777778,0.34722222222222215,0.278,10
he,CN,zh,fr,0.1804954304954305,0.012533730520445121,0.3007584776334776,0.038,0.5642361111111112,-0.4340277777777776,1.6059027777777777,0.286,12
he,all,zh,es,-0.023698304330715403,-0.18072491612881952,0.21824567431246478,0.9244,0.5642361111111113,-0.1302083333333332,1.2803819444444442,0.1024,22
he,US,zh,es,-0.3501449275362319,-0.5809571981027838,0.0022111992945325477,0.0532,-0.6510416666666664,-1.5625,0.2604166666666666,0.1568,10
he,CN,zh,es,0.2483405483405483,0.018842227217227295,0.4768780378977746,0.0384,1.7795138888888888,0.8680555555555555,2.7777777777777772,0.0,12
he,all,zh,pt,0.13894136166863438,-0.06999871639862683,0.3423186661177826,0.1764,1.0850694444444442,0.36892361111111105,1.8663194444444444,0.0016,22
he,US,zh,pt,-0.2490909090909091,-0.5534493284493283,0.07288593215063789,0.1324,-0.17361111111111108,-0.9982638888888888,0.6510416666666667,0.7032,10
he,CN,zh,pt,0.4623015873015874,0.24978700697450704,0.6347242010731746,0.0,2.34375,1.345486111111111,3.428819444444444,0.0,12
he,all,zh,hi,-0.053407991416406585,-0.2958626425972484,0.17828364245318032,0.6264,-1.388888888888889,-2.3220486111111116,-0.47743055555555525,0.0024,23
he,US,zh,hi,-0.2522327135230361,-0.5798644054395952,0.08372814073963498,0.156,-3.4722222222222223,-4.6875,-2.34375,0.0,11
he,CN,zh,hi,0.12884800384800385,-0.14675318999182632,0.3562520141895138,0.3412,0.6944444444444445,-0.43402777777777773,1.8663194444444444,0.2324,12
he,all,zh,sw,-0.284952977249888,-0.4059967638374102,-0.11816511992683265,0.0008,-5.8379008507853385,-6.771404362714706,-4.8828125,0.0,24
he,US,zh,sw,-0.6216603404646883,-0.7726284644144212,-0.41500999366511016,0.0,-11.545593368237347,-12.890624999999996,-10.199880017452006,0.0,12
he,CN,zh,sw,0.051754385964912254,-0.16417992822303595,0.24172201742144347,0.616,-0.1302083333333334,-1.3888888888888886,1.171875,0.8432,12
he,all,pt,en,0.06133697220653745,-0.2563592305609112,0.24461296747077868,0.802,-0.34722222222222215,-1.0416666666666665,0.36892361111111116,0.32,23
he,US,pt,en,0.2955660501115047,-0.09987499999999984,0.53919327998205,0.1644,0.3472222222222222,-0.4340277777777779,1.215277777777778,0.434,11
he,CN,pt,en,-0.15337301587301586,-0.49208111963793777,0.051145070207569684,0.1372,-1.0416666666666665,-1.9097222222222228,-0.1736111111111112,0.0156,12
he,all,pt,de,0.12099060359929927,-0.20264336604985098,0.32540896195307956,0.6184,-0.021701388888888812,-0.6510416666666667,0.6944444444444446,0.8972,23
he,US,pt,de,0.2382950382950383,-0.159076712503183,0.4352741702741701,0.2644,0.13020833333333337,-0.6510416666666669,0.998263888888889,0.7816,11
he,CN,pt,de,0.013461538461538462,-0.3539948593073593,0.2995135073260073,0.8992,-0.17361111111111108,-0.954861111111111,0.6510416666666667,0.6416,12
he,all,pt,fr,-0.2697837440972453,-0.44557661580700336,-0.0015399682467354282,0.0484,-1.019965277777778,-1.6932508680555538,-0.36892361111111116,0.0012,23
he,US,pt,fr,-0.1073417013608401,-0.4036910665092483,0.33800081935608245,0.6512,-0.26041666666666663,-1.2152777777777777,0.6510416666666667,0.5912,11
he,CN,pt,fr,-0.41868894993894995,-0.5843166278166276,-0.18212265898094826,0.0016,-1.779513888888889,-2.6909722222222223,-0.9114583333333333,0.0,12
he,all,pt,es,-0.14601185629893762,-0.32315232683982675,0.06550127720708165,0.1668,-0.5208333333333333,-1.215277777777778,0.10850694444444438,0.1,22
he,US,pt,es,-0.028845131476710396,-0.2942570959360174,0.2379698773448773,0.8312,-0.4774305555555554,-1.4322916666666665,0.4340277777777779,0.3424,10
he,CN,pt,es,-0.24365079365079367,-0.48096230158730163,0.03333498677248674,0.0788,-0.564236111111111,-1.2586805555555558,0.08680555555555554,0.0976,12
he,all,pt,zh,-0.13894136166863438,-0.3423186661177826,0.06999871639862681,0.1764,-1.0850694444444442,-1.8663194444444444,-0.36892361111111105,0.0016,22
he,US,pt,zh,0.2490909090909091,-0.07288593215063799,0.5534493284493281,0.1324,0.17361111111111108,-0.6510416666666667,0.9982638888888888,0.7032,10
he,CN,pt,zh,-0.4623015873015874,-0.6347242010731746,-0.24978700697450718,0.0,-2.34375,-3.428819444444444,-1.345486111111111,0.0,12
he,all,pt,hi,-0.22872367273469546,-0.5569752560445801,0.08066192387745179,0.1656,-2.473958333333333,-3.4722222222222223,-1.4539930555555558,0.0,23
he,US,pt,hi,-0.10789408628077002,-0.48151447472542547,0.24248303676860972,0.5792,-3.2986111111111107,-4.557291666666666,-2.039930555555556,0.0,11
he,CN,pt,hi,-0.33948412698412705,-0.6949420134789454,0.010614793348169083,0.0592,-1.6493055555555556,-2.7343750000000004,-0.5642361111111112,0.0032,12
he,all,pt,sw,-0.46341585091585097,-0.5940976605275223,-0.2818018129360231,0.0,-6.92285667539267,-7.812616460333042,-6.054801119837116,0.0,24
he,US,pt,sw,-0.5359692484692485,-0.6948402733275463,-0.2824757222979091,0.0004,-11.371755017452006,-12.717922967185633,-9.982633207897033,0.0,12
he,CN,pt,sw,-0.39086245336245334,-0.6487168458406702,-0.1585615424677925,0.0024,-2.4739583333333344,-3.515625000000001,-1.4322916666666665,0.0,12
he,all,hi,en,0.19043565300454465,-0.020482220106988604,0.38091067670862,0.074,2.1267361111111107,1.236979166666667,3.0387369791666594,0.0,23
he,US,hi,en,0.25461811271670426,-0.04503424393368525,0.536644488718352,0.0972,3.645833333333333,2.5607638888888893,4.817708333333332,0.0,11
he,CN,hi,en,0.13160173160173164,-0.11563313259966576,0.3500500933245497,0.2648,0.607638888888889,-0.4340277777777779,1.6927083333333333,0.2496,12
he,all,hi,de,0.3365695898304594,0.13218149287602615,0.5018784106187334,0.0004,2.4522569444444446,1.6059027777777777,3.428819444444444,0.0,23
he,US,hi,de,0.24577922077922076,-0.047200534184291106,0.5180816349528317,0.1104,3.428819444444444,2.34375,4.557291666666666,0.0,11
he,CN,hi,de,0.4197940947940948,0.19978484247234254,0.5924352904040402,0.0028,1.4756944444444446,0.4774305555555555,2.5607638888888893,0.002,12
he,all,hi,fr,0.07953717212029232,-0.1750598452916036,0.33029373660932876,0.5788,1.4539930555555558,0.5642361111111109,2.408854166666667,0.0012,23
he,US,hi,fr,0.0818181818181818,-0.22774694314554994,0.38210800929275995,0.6156,3.038194444444444,1.953125,4.166666666666666,0.0,11
he,CN,hi,fr,0.07744624656389364,-0.24912054311357712,0.3768984455624355,0.6936,-0.1302083333333332,-1.2586805555555558,0.998263888888889,0.8272,12
he,all,hi,es,0.2217040206170641,-0.05980355256081754,0.4741324244808898,0.1212,1.9531250000000004,0.954861111111111,2.9513888888888893,0.0,23
he,US,hi,es,0.10435397935397935,-0.21677470775878732,0.42892317413408704,0.5428,2.821180555555556,1.4756944444444446,4.210069444444444,0.0,11
he,CN,hi,es,0.3292748917748918,0.011860780423280606,0.6035381493506492,0.0436,1.0850694444444446,0.173611111111111,2.039930555555556,0.024,12
he,all,hi,zh,0.053407991416406585,-0.1782836424531805,0.29586264259724837,0.6264,1.388888888888889,0.47743055555555525,2.3220486111111116,0.0024,23
he,US,hi,zh,0.2522327135230361,-0.08372814073963498,0.579864405439595,0.156,3.4722222222222223,2.34375,4.6875,0.0,11
he,CN,hi,zh,-0.12884800384800385,-0.3562520141895141,0.14675318999182624,0.3412,-0.6944444444444445,-1.8663194444444444,0.43402777777777773,0.2324,12
he,all,hi,pt,0.22872367273469546,-0.08066192387745184,0.55697525604458,0.1656,2.473958333333333,1.4539930555555558,3.4722222222222223,0.0,23
he,US,hi,pt,0.10789408628077002,-0.24248303676860986,0.48151447472542536,0.5792,3.2986111111111107,2.039930555555556,4.557291666666666,0.0,11
he,CN,hi,pt,0.33948412698412705,-0.010614793348169227,0.6949420134789454,0.0592,1.6493055555555556,0.5642361111111112,2.7343750000000004,0.0032,12
he,all,hi,sw,-0.2097499211501769,-0.4106341664672339,0.006823867385741287,0.0604,-4.448784722222223,-5.382748454291816,-3.450401532504363,0.0,24
he,US,hi,sw,-0.36089717046238784,-0.5889915757692192,-0.09370140769555396,0.0112,-8.072916666666668,-9.505214014325192,-6.64016812865497,0.0,12
he,CN,hi,sw,-0.05860267183796597,-0.31821932863599534,0.18755169844843725,0.7104,-0.8246527777777777,-1.9097222222222228,0.34722222222222215,0.16,12
he,all,sw,en,0.3985961316780282,0.2228470989807073,0.5431688385725842,0.0,6.57620255235602,5.686212687245492,7.466985155030081,0.0,24
he,US,sw,en,0.6240110464248395,0.39596671774966347,0.8154380870398605,0.0,11.720113438045376,10.374849246314534,13.109002326934263,0.0,12
he,CN,sw,en,0.17318121693121694,-0.059829203296623445,0.39780397896154696,0.148,1.4322916666666665,0.2604166666666668,2.604166666666666,0.0136,12
he,all,sw,de,0.47704488223631225,0.306894771948124,0.6057943485820406,0.0,6.901496146015125,5.946180555555555,7.856811736474693,0.0,24
he,US,sw,de,0.5813666950583787,0.3478798471659373,0.7485208940478545,0.0004,11.502645069808027,10.112847222222223,12.892227580750163,0.0,12
he,CN,sw,de,0.3727230694142459,0.1708959317197954,0.5590847411833615,0.0004,2.3003472222222223,1.3020833333333335,3.342013888888889,0.0,12
he,all,sw,fr,0.20006272728820376,0.03400696912677135,0.3592277941352068,0.0188,5.902777777777779,4.926215277777779,6.857752508726002,0.0,23
he,US,sw,fr,0.4254643206256109,0.21199240820180024,0.5973056486524229,0.0,11.111111111111112,9.805270010964914,12.369791666666668,0.0,11
he,CN,sw,fr,-0.006555399937752886,-0.22192295176992669,0.24362825367936228,0.9488,0.6944444444444446,-0.5208333333333333,1.9965277777777777,0.2704,12
he,all,sw,es,0.34371567041735096,0.13137565680120902,0.5272120321791688,0.0004,6.40213696189645,5.490902519442149,7.335069444444444,0.0,24
he,US,sw,es,0.5573044415901559,0.2688715022281102,0.7395530894441681,0.0004,10.89455170157068,9.59201388888889,12.19709985963764,0.0,12
he,CN,sw,es,0.13012689924454632,-0.10497519841269835,0.42410137085137095,0.28,1.9097222222222228,0.8680555555555556,2.994791666666667,0.0,12
he,all,sw,zh,0.284952977249888,0.11816511992683261,0.40599676383741007,0.0008,5.8379008507853385,4.8828125,6.771404362714706,0.0,24
he,US,sw,zh,0.6216603404646883,0.41500999366511016,0.7726284644144211,0.0,11.545593368237347,10.199880017452006,12.890624999999996,0.0,12
he,CN,sw,zh,-0.051754385964912254,-0.24172201742144353,0.16417992822303593,0.616,0.1302083333333334,-1.171875,1.3888888888888886,0.8432,12
he,all,sw,pt,0.46341585091585097,0.2818018129360231,0.5940976605275223,0.0,6.92285667539267,6.054801119837116,7.812616460333042,0.0,24
he,US,sw,pt,0.5359692484692485,0.28247572229790896,0.6948402733275463,0.0004,11.371755017452006,9.982633207897033,12.717922967185633,0.0,12
he,CN,sw,pt,0.39086245336245334,0.15856154246779247,0.6487168458406702,0.0024,2.4739583333333344,1.4322916666666665,3.515625000000001,0.0,12
he,all,sw,hi,0.2097499211501769,-0.006823867385741401,0.4106341664672336,0.0604,4.448784722222223,3.450401532504363,5.382748454291816,0.0,24
he,US,sw,hi,0.36089717046238784,0.09370140769555392,0.5889915757692191,0.0112,8.072916666666668,6.64016812865497,9.505214014325192,0.0,12
he,CN,sw,hi,0.05860267183796597,-0.1875516984484375,0.3182193286359953,0.7104,0.8246527777777777,-0.34722222222222215,1.9097222222222228,0.16,12
de,all,en,de,-0.003565462217247954,-0.1383456398326963,0.1282580407845741,0.944,1.4097949389179756,-0.13020833333333265,2.995630079974234,0.0764,24
de,US,en,de,-0.1771054610450895,-0.38022846334622573,0.022845953998099286,0.0912,-1.0432573443862716,-2.7343750000000004,0.6505985493019195,0.234,12
de,CN,en,de,0.1699745366105936,0.04738104912081813,0.2914349369082046,0.0084,3.862847222222222,1.778428819444448,5.989583333333334,0.0004,12
de,all,en,fr,-0.033477738070617075,-0.14417589773062395,0.0836430987012692,0.5636,0.06635398487492705,-1.280850237573098,1.4342288848894709,0.922,24
de,US,en,fr,-0.013843380857899934,-0.18426170481125803,0.16624628180310017,0.868,1.0441663030831878,-0.3472222222222224,2.5242484466374266,0.1472,12
de,CN,en,fr,-0.053112095283334215,-0.16319279619612745,0.05434329254355255,0.3272,-0.9114583333333337,-2.864583333333333,0.9548611111111114,0.3368,12
de,all,en,es,-0.032205379896502295,-0.15574589166618033,0.10100300153898127,0.6144,0.4997000436300175,-0.9977042812911421,2.085880391081864,0.5196,24
de,US,en,es,-0.17385565870954733,-0.3364614317840043,-0.009923377721338543,0.0372,-1.7349749127399647,-3.3867209502571605,-2.2840525767032164e-16,0.0488,12
de,CN,en,es,0.10944489891654273,-0.04702748428206115,0.2669007757619144,0.1776,2.7343749999999996,0.4774305555555571,4.991319444444444,0.018,12
de,all,en,zh,0.004897644282430873,-0.13467123140322282,0.14016509058223964,0.9464,0.1722476730657357,-1.5020937444984075,1.7997581033667818,0.8276,24
de,US,en,zh,0.05002741553825146,-0.159912016142857,0.2442301334920671,0.6284,1.1691481239092494,-0.4518353151822223,2.8212373654741127,0.168,12
de,CN,en,zh,-0.04023212697338973,-0.1640436311607968,0.07990270806601121,0.518,-0.8246527777777781,-3.168402777777777,1.4322916666666665,0.4748,12
de,all,en,pt,-0.015622791151034378,-0.14346620472376734,0.11259708506135643,0.8144,0.6700161794648051,-0.7655172775734783,2.1461681829532933,0.37,24
de,US,en,pt,-0.15392035646345995,-0.3428321588329683,0.0333074479929144,0.1128,-0.8301065299592789,-2.3921897843567255,0.7344443081006393,0.2912,12
de,CN,en,pt,0.1226747741613912,-0.0010787945368572205,0.24224835482529616,0.0512,2.1701388888888884,0.2170138888888888,4.166666666666666,0.0312,12
de,all,en,hi,-0.1451015033041809,-0.2984866798506785,-0.041246968617933255,0.0088,-3.2875899869109944,-5.363983988692554,-1.3264944362121802,0.0004,24
de,US,en,hi,-0.22197537273461743,-0.45705086614403895,-0.11391828889161398,0.0,-5.620318862710879,-7.7012207315299595,-3.602430555555556,0.0,12
de,CN,en,hi,-0.06822763387374434,-0.20242810933022187,0.06448933343114903,0.3044,-0.9548611111111112,-3.6024305555555545,1.4756944444444453,0.4356,12
de,all,en,sw,-0.10426637634621472,-0.21991114046920793,0.01987671954157705,0.0972,-4.865315045084351,-6.497845708088394,-3.172104541970929,0.0,24
de,US,en,sw,-0.4049788516683104,-0.5641622552791397,-0.22242875461826186,0.0,-12.291393979057592,-14.250316760145894,-10.381201490309543,0.0,12
de,CN,en,sw,0.19644609897588086,0.0831749410985254,0.3009822042832352,0.0016,2.5607638888888884,0.3461371527777821,4.861111111111111,0.028,12
de,all,de,en,0.003565462217247954,-0.12825804078457412,0.1383456398326963,0.944,-1.4097949389179756,-2.9956300799742395,0.13020833333333265,0.0764,24
de,US,de,en,0.1771054610450895,-0.022845953998099418,0.3802284633462257,0.0912,1.0432573443862716,-0.6505985493019196,2.7343750000000004,0.234,12
de,CN,de,en,-0.1699745366105936,-0.2914349369082048,-0.047381049120818204,0.0084,-3.862847222222222,-5.989583333333334,-1.778428819444459,0.0004,12
de,all,de,fr,-0.10276738041460663,-0.20486233942861543,0.013198795187876209,0.0856,-1.345486111111111,-2.604166666666667,-0.08680555555555547,0.0384,24
de,US,de,fr,0.09173930735538244,-0.048111145716205846,0.3031330399499472,0.2084,2.083333333333334,0.6510416666666667,3.515625000000001,0.0024,12
de,CN,de,fr,-0.29727406818459573,-0.41386168827008946,-0.1830762304848918,0.0,-4.774305555555556,-6.553819444444444,-3.081597222222222,0.0,12
de,all,de,es,-0.09559946577598467,-0.21808054358190393,0.07215162234154562,0.2848,-0.9114583333333333,-2.5173611111111107,0.6727430555555555,0.268,24
de,US,de,es,-0.11130909034978799,-0.2552172483812319,0.1316539895185473,0.432,-0.6944444444444443,-2.4305555555555554,1.0416666666666665,0.44,12
de,CN,de,es,-0.07988984120218136,-0.22669755209389225,0.06708036612137633,0.29,-1.128472222222222,-3.1684027777777777,0.868055555555555,0.2676,12
de,all,de,zh,-0.028624326617187907,-0.14200626803514158,0.08343366831785252,0.608,-1.2389107038976153,-2.929713064463351,0.36709636493065134,0.1292,23
de,US,de,zh,0.21913159383213807,0.05396906563020159,0.3874613916661528,0.01,2.209678592204771,0.4595010747354497,3.9855182661514896,0.016,11
de,CN,de,zh,-0.2557339203624034,-0.37792842584663744,-0.13599523123753357,0.0,-4.6875,-6.944444444444445,-2.4739583333333326,0.0,12
de,all,de,pt,-0.09314524868499499,-0.21273775151231566,0.034982158751970305,0.1416,-0.739097040430483,-2.2371802737783595,0.7378472222222223,0.3308,23
de,US,de,pt,-0.03213386908760123,-0.1810757544542204,0.13296653525826133,0.6944,0.2145142524723677,-1.4322916666666665,1.8220190699534609,0.7896,11
de,CN,de,pt,-0.14907234664927263,-0.29831114966939754,0.004088712635815616,0.0568,-1.6927083333333333,-3.645833333333333,0.2604166666666668,0.0888,12
de,all,de,hi,-0.21939395930089634,-0.35849758900177875,-0.11657625970194554,0.0,-4.711246545956952,-6.557925575657893,-2.909346708660558,0.0,24
de,US,de,hi,-0.14463118356370822,-0.36286994918804993,-0.018479520046033895,0.0248,-4.60478475858057,-6.684118673647468,-2.563706642670158,0.0,12
